	index	Time	TemperatureF	Humidity	DryBulb	WetBulb	DATE	Hour	Minute	Day	Weekend	Holiday
5714	362	2016-08-27 15:33:00	88.9	51.0	88.9	(73.35+0j)	2016-08-27 16:00:00	16	960	7	1	0
5715	384	2016-08-27 16:33:00	89.1	50.0	89.1	(73.1+0j)	2016-08-27 17:00:00	17	1020	7	1	0
5716	406	2016-08-27 17:34:00	89.6	49.0	89.6	(73.1+0j)	2016-08-27 18:00:00	18	1080	7	1	0
5717	428	2016-08-27 18:35:00	89.6	50.0	89.6	(73.53+0j)	2016-08-27 19:00:00	19	1140	7	1	0
5718	450	2016-08-27 19:31:00	88.7	49.0	88.7	(72.33+0j)	2016-08-27 20:00:00	20	1200	7	1	0
5719	474	2016-08-27 20:32:00	87.3	56.0	87.3	(73.97+0j)	2016-08-27 21:00:00	21	1260	7	1	0
5720	494	2016-08-27 21:32:00	86.5	58.0	86.5	(74.02+0j)	2016-08-27 22:00:00	22	1320	7	1	0
5721	518	2016-08-27 22:33:00	84.6	66.0	84.6	(75.14+0j)	2016-08-27 23:00:00	23	1380	7	1	0
5722	538	2016-08-27 23:34:00	83.1	72.0	83.1	(75.69+0j)	2016-08-28 00:00:00	0	0	1	1	0
5723	12	2016-08-28 00:35:00	81.3	74.0	81.3	(74.61+0j)	2016-08-28 01:00:00	1	60	1	1	0
5724	34	2016-08-28 01:31:00	80.1	77.0	80.1	(74.36+0j)	2016-08-28 02:00:00	2	120	1	1	0
5725	58	2016-08-28 02:31:00	79.2	76.0	79.2	(73.22+0j)	2016-08-28 03:00:00	3	180	1	1	0
5726	82	2016-08-28 03:32:00	77.4	78.0	77.4	(72.08+0j)	2016-08-28 04:00:00	4	240	1	1	0
5727	106	2016-08-28 04:33:00	75.9	76.0	75.9	(70.09+0j)	2016-08-28 05:00:00	5	300	1	1	0
5728	130	2016-08-28 05:34:00	75.2	83.0	75.2	(71.33+0j)	2016-08-28 06:00:00	6	360	1	1	0
5729	154	2016-08-28 06:35:00	74.8	89.0	74.8	(72.49+0j)	2016-08-28 07:00:00	7	420	1	1	0
5730	176	2016-08-28 07:31:00	75.6	83.0	75.6	(71.71+0j)	2016-08-28 08:00:00	8	480	1	1	0
5731	200	2016-08-28 08:32:00	77.2	77.0	77.2	(71.6+0j)	2016-08-28 09:00:00	9	540	1	1	0
5732	224	2016-08-28 09:32:00	78.1	77.0	78.1	(72.46+0j)	2016-08-28 10:00:00	10	600	1	1	0
5733	248	2016-08-28 10:33:00	79.2	74.0	79.2	(72.63+0j)	2016-08-28 11:00:00	11	660	1	1	0
5734	272	2016-08-28 11:34:00	82.0	66.0	82.0	(72.75+0j)	2016-08-28 12:00:00	12	720	1	1	0
5735	296	2016-08-28 12:35:00	82.8	64.0	82.8	(72.82+0j)	2016-08-28 13:00:00	13	780	1	1	0
5736	318	2016-08-28 13:31:00	84.7	59.0	84.7	(72.78+0j)	2016-08-28 14:00:00	14	840	1	1	0
5737	342	2016-08-28 14:31:00	86.4	54.0	86.4	(72.4+0j)	2016-08-28 15:00:00	15	900	1	1	0
5738	366	2016-08-28 15:32:00	88.2	51.0	88.2	(72.75+0j)	2016-08-28 16:00:00	16	960	1	1	0
5739	390	2016-08-28 16:33:00	86.7	58.0	86.7	(74.2+0j)	2016-08-28 17:00:00	17	1020	1	1	0
5740	414	2016-08-28 17:34:00	87.3	56.0	87.3	(73.97+0j)	2016-08-28 18:00:00	18	1080	1	1	0
5741	438	2016-08-28 18:35:00	87.6	59.0	87.6	(75.38+0j)	2016-08-28 19:00:00	19	1140	1	1	0
5742	462	2016-08-28 19:35:00	81.5	75.0	81.5	(75.1+0j)	2016-08-28 20:00:00	20	1200	1	1	0
5743	484	2016-08-28 20:31:00	81.0	70.0	81.0	(73.1+0j)	2016-08-28 21:00:00	21	1260	1	1	0
5744	508	2016-08-28 21:32:00	79.7	73.0	79.7	(72.8+0j)	2016-08-28 22:00:00	22	1320	1	1	0
5745	530	2016-08-28 22:33:00	77.9	75.0	77.9	(71.69+0j)	2016-08-28 23:00:00	23	1380	1	1	0
5746	554	2016-08-28 23:34:00	77.2	79.0	77.2	(72.16+0j)	2016-08-29 00:00:00	0	0	2	0	0
5747	12	2016-08-29 00:35:00	77.2	84.0	77.2	(73.53+0j)	2016-08-29 01:00:00	1	60	2	0	0
5748	36	2016-08-29 01:35:00	76.1	86.0	76.1	(72.99+0j)	2016-08-29 02:00:00	2	120	2	0	0
5749	58	2016-08-29 02:31:00	75.7	88.0	75.7	(73.12+0j)	2016-08-29 03:00:00	3	180	2	0	0
5750	82	2016-08-29 03:32:00	75.7	90.0	75.7	(73.63+0j)	2016-08-29 04:00:00	4	240	2	0	0
5751	104	2016-08-29 04:33:00	75.0	92.0	75.0	(73.45+0j)	2016-08-29 05:00:00	5	300	2	0	0
5752	124	2016-08-29 05:33:00	75.7	91.0	75.7	(73.89+0j)	2016-08-29 06:00:00	6	360	2	0	0
5753	146	2016-08-29 06:34:00	75.7	91.0	75.7	(73.89+0j)	2016-08-29 07:00:00	7	420	2	0	0
5754	168	2016-08-29 07:35:00	75.7	91.0	75.7	(73.89+0j)	2016-08-29 08:00:00	8	480	2	0	0
5755	190	2016-08-29 08:31:00	76.6	80.0	76.6	(71.87+0j)	2016-08-29 09:00:00	9	540	2	0	0
5756	212	2016-08-29 09:32:00	78.3	78.0	78.3	(72.94+0j)	2016-08-29 10:00:00	10	600	2	0	0
5757	236	2016-08-29 10:32:00	75.7	90.0	75.7	(73.63+0j)	2016-08-29 11:00:00	11	660	2	0	0
5758	260	2016-08-29 11:33:00	78.6	78.0	78.6	(73.22+0j)	2016-08-29 12:00:00	12	720	2	0	0
5759	282	2016-08-29 12:34:00	82.6	69.0	82.6	(74.27+0j)	2016-08-29 13:00:00	13	780	2	0	0
5760	306	2016-08-29 13:35:00	85.3	57.0	85.3	(72.58+0j)	2016-08-29 14:00:00	14	840	2	0	0
5761	326	2016-08-29 14:31:00	86.7	53.0	86.7	(72.26+0j)	2016-08-29 15:00:00	15	900	2	0	0
5762	350	2016-08-29 15:32:00	88.5	51.0	88.5	(73.01+0j)	2016-08-29 16:00:00	16	960	2	0	0
5763	372	2016-08-29 16:33:00	88.5	48.0	88.5	(71.73+0j)	2016-08-29 17:00:00	17	1020	2	0	0
5764	396	2016-08-29 17:33:00	89.1	50.0	89.1	(73.1+0j)	2016-08-29 18:00:00	18	1080	2	0	0
5765	420	2016-08-29 18:34:00	80.4	91.0	80.4	(78.53+0j)	2016-08-29 19:00:00	19	1140	2	0	0
5766	444	2016-08-29 19:35:00	78.3	91.0	78.3	(76.45+0j)	2016-08-29 20:00:00	20	1200	2	0	0
5767	466	2016-08-29 20:31:00	75.7	89.0	75.7	(73.38+0j)	2016-08-29 21:00:00	21	1260	2	0	0
5768	490	2016-08-29 21:32:00	75.7	90.0	75.7	(73.63+0j)	2016-08-29 22:00:00	22	1320	2	0	0
5769	514	2016-08-29 22:32:00	75.7	90.0	75.7	(73.63+0j)	2016-08-29 23:00:00	23	1380	2	0	0
5770	538	2016-08-29 23:34:00	75.7	91.0	75.7	(73.89+0j)	2016-08-30 00:00:00	0	0	3	0	0
5771	12	2016-08-30 00:35:00	75.7	90.0	75.7	(73.63+0j)	2016-08-30 01:00:00	1	60	3	0	0
5772	34	2016-08-30 01:31:00	75.7	91.0	75.7	(73.89+0j)	2016-08-30 02:00:00	2	120	3	0	0
5773	58	2016-08-30 02:31:00	75.7	90.0	75.7	(73.63+0j)	2016-08-30 03:00:00	3	180	3	0	0
5774	82	2016-08-30 03:32:00	75.7	91.0	75.7	(73.89+0j)	2016-08-30 04:00:00	4	240	3	0	0
5775	104	2016-08-30 04:33:00	75.6	91.0	75.6	(73.79+0j)	2016-08-30 05:00:00	5	300	3	0	0
5776	128	2016-08-30 05:34:00	75.0	93.0	75.0	(73.69+0j)	2016-08-30 06:00:00	6	360	3	0	0
5777	152	2016-08-30 06:35:00	75.4	91.0	75.4	(73.59+0j)	2016-08-30 07:00:00	7	420	3	0	0
5778	176	2016-08-30 07:35:00	75.4	90.0	75.4	(73.34+0j)	2016-08-30 08:00:00	8	480	3	0	0
5779	198	2016-08-30 08:31:00	75.9	82.0	75.9	(71.74+0j)	2016-08-30 09:00:00	9	540	3	0	0
5780	222	2016-08-30 09:32:00	78.6	79.0	78.6	(73.5+0j)	2016-08-30 10:00:00	10	600	3	0	0
5781	242	2016-08-30 10:33:00	80.1	72.0	80.1	(72.88+0j)	2016-08-30 11:00:00	11	660	3	0	0
5782	264	2016-08-30 11:34:00	82.0	66.0	82.0	(72.75+0j)	2016-08-30 12:00:00	12	720	3	0	0
5783	286	2016-08-30 12:34:00	84.4	62.0	84.4	(73.58+0j)	2016-08-30 13:00:00	13	780	3	0	0
5784	310	2016-08-30 13:35:00	86.4	58.0	86.4	(73.93+0j)	2016-08-30 14:00:00	14	840	3	0	0
5785	332	2016-08-30 14:31:00	88.3	51.0	88.3	(72.84+0j)	2016-08-30 15:00:00	15	900	3	0	0
5786	354	2016-08-30 15:32:00	89.4	49.0	89.4	(72.93+0j)	2016-08-30 16:00:00	16	960	3	0	0
5787	376	2016-08-30 16:32:00	89.4	50.0	89.4	(73.36+0j)	2016-08-30 17:00:00	17	1020	3	0	0
5788	400	2016-08-30 17:33:00	88.5	50.0	88.5	(72.59+0j)	2016-08-30 18:00:00	18	1080	3	0	0
5789	424	2016-08-30 18:34:00	89.4	51.0	89.4	(73.79+0j)	2016-08-30 19:00:00	19	1140	3	0	0
5790	444	2016-08-30 19:35:00	87.4	57.0	87.4	(74.44+0j)	2016-08-30 20:00:00	20	1200	3	0	0
5791	466	2016-08-30 20:31:00	86.2	65.0	86.2	(76.26+0j)	2016-08-30 21:00:00	21	1260	3	0	0
5792	490	2016-08-30 21:31:00	84.9	62.0	84.9	(74.04+0j)	2016-08-30 22:00:00	22	1320	3	0	0
5793	514	2016-08-30 22:32:00	83.3	68.0	83.3	(74.6+0j)	2016-08-30 23:00:00	23	1380	3	0	0
5794	538	2016-08-30 23:33:00	82.6	75.0	82.6	(76.14+0j)	2016-08-31 00:00:00	0	0	4	0	0
5795	12	2016-08-31 00:34:00	81.3	72.0	81.3	(74+0j)	2016-08-31 01:00:00	1	60	4	0	0
5796	36	2016-08-31 01:35:00	79.5	80.0	79.5	(74.65+0j)	2016-08-31 02:00:00	2	120	4	0	0
5797	60	2016-08-31 02:35:00	75.7	90.0	75.7	(73.63+0j)	2016-08-31 03:00:00	3	180	4	0	0
5798	82	2016-08-31 03:31:00	75.2	93.0	75.2	(73.89+0j)	2016-08-31 04:00:00	4	240	4	0	0
5799	106	2016-08-31 04:32:00	75.0	93.0	75.0	(73.69+0j)	2016-08-31 05:00:00	5	300	4	0	0
5800	130	2016-08-31 05:33:00	75.4	92.0	75.4	(73.84+0j)	2016-08-31 06:00:00	6	360	4	0	0
5801	154	2016-08-31 06:34:00	75.7	87.0	75.7	(72.86+0j)	2016-08-31 07:00:00	7	420	4	0	0
5802	178	2016-08-31 07:34:00	75.6	90.0	75.6	(73.53+0j)	2016-08-31 08:00:00	8	480	4	0	0
5803	202	2016-08-31 08:35:00	75.6	86.0	75.6	(72.5+0j)	2016-08-31 09:00:00	9	540	4	0	0
5804	224	2016-08-31 09:31:00	77.7	77.0	77.7	(72.08+0j)	2016-08-31 10:00:00	10	600	4	0	0
5805	248	2016-08-31 10:32:00	84.2	58.0	84.2	(71.97+0j)	2016-08-31 11:00:00	11	660	4	0	0
5806	272	2016-08-31 11:32:00	87.1	58.0	87.1	(74.56+0j)	2016-08-31 12:00:00	12	720	4	0	0
5807	296	2016-08-31 12:33:00	88.3	53.0	88.3	(73.66+0j)	2016-08-31 13:00:00	13	780	4	0	0
5808	320	2016-08-31 13:34:00	89.6	50.0	89.6	(73.53+0j)	2016-08-31 14:00:00	14	840	4	0	0
5809	344	2016-08-31 14:35:00	90.3	49.0	90.3	(73.7+0j)	2016-08-31 15:00:00	15	900	4	0	0
5810	366	2016-08-31 15:31:00	91.4	46.0	91.4	(73.28+0j)	2016-08-31 16:00:00	16	960	4	0	0
5811	388	2016-08-31 16:32:00	91.8	43.0	91.8	(72.19+0j)	2016-08-31 17:00:00	17	1020	4	0	0
5812	412	2016-08-31 17:38:00	91.4	45.0	91.4	(72.81+0j)	2016-08-31 18:00:00	18	1080	4	0	0
5813	432	2016-08-31 18:33:00	91.0	47.0	91.0	(73.4+0j)	2016-08-31 19:00:00	19	1140	4	0	0
5814	456	2016-08-31 19:34:00	90.1	50.0	90.1	(73.96+0j)	2016-08-31 20:00:00	20	1200	4	0	0
5815	480	2016-08-31 20:35:00	89.4	54.0	89.4	(75.03+0j)	2016-08-31 21:00:00	21	1260	4	0	0
5816	500	2016-08-31 21:31:00	88.2	57.0	88.2	(75.15+0j)	2016-08-31 22:00:00	22	1320	4	0	0
5817	524	2016-08-31 22:31:00	87.4	60.0	87.4	(75.57+0j)	2016-08-31 23:00:00	23	1380	4	0	0
5818	548	2016-08-31 23:32:00	86.5	62.0	86.5	(75.48+0j)	2016-09-01 00:00:00	0	0	5	0	0
5819	12	2016-09-01 00:33:00	82.0	79.0	82.0	(76.76+0j)	2016-09-01 01:00:00	1	60	5	0	0
5820	36	2016-09-01 01:34:00	81.0	82.0	81.0	(76.66+0j)	2016-09-01 02:00:00	2	120	5	0	0
5821	60	2016-09-01 02:35:00	79.0	86.0	79.0	(75.82+0j)	2016-09-01 03:00:00	3	180	5	0	0
5822	84	2016-09-01 03:35:00	77.2	88.0	77.2	(74.59+0j)	2016-09-01 04:00:00	4	240	5	0	0
5823	106	2016-09-01 04:31:00	77.2	87.0	77.2	(74.33+0j)	2016-09-01 05:00:00	5	300	5	0	0
5824	126	2016-09-01 05:32:00	75.7	92.0	75.7	(74.14+0j)	2016-09-01 06:00:00	6	360	5	0	0
5825	150	2016-09-01 06:33:00	76.1	91.0	76.1	(74.28+0j)	2016-09-01 07:00:00	7	420	5	0	0
5826	174	2016-09-01 07:34:00	75.7	87.0	75.7	(72.86+0j)	2016-09-01 08:00:00	8	480	5	0	0
5827	198	2016-09-01 08:34:00	78.8	77.0	78.8	(73.13+0j)	2016-09-01 09:00:00	9	540	5	0	0
5828	222	2016-09-01 09:35:00	82.4	68.0	82.4	(73.77+0j)	2016-09-01 10:00:00	10	600	5	0	0
5829	244	2016-09-01 10:31:00	86.7	56.0	86.7	(73.44+0j)	2016-09-01 11:00:00	11	660	5	0	0
5830	268	2016-09-01 11:32:00	88.5	50.0	88.5	(72.59+0j)	2016-09-01 12:00:00	12	720	5	0	0
5831	288	2016-09-01 12:33:00	88.9	49.0	88.9	(72.5+0j)	2016-09-01 13:00:00	13	780	5	0	0
5832	312	2016-09-01 13:33:00	89.8	49.0	89.8	(73.27+0j)	2016-09-01 14:00:00	14	840	5	0	0
5833	336	2016-09-01 14:34:00	91.2	45.0	91.2	(72.65+0j)	2016-09-01 15:00:00	15	900	5	0	0
5834	360	2016-09-01 15:35:00	92.1	42.0	92.1	(71.94+0j)	2016-09-01 16:00:00	16	960	5	0	0
5835	382	2016-09-01 16:31:00	92.5	40.0	92.5	(71.26+0j)	2016-09-01 17:00:00	17	1020	5	0	0
5836	406	2016-09-01 17:31:00	92.1	40.0	92.1	(70.93+0j)	2016-09-01 18:00:00	18	1080	5	0	0
5837	430	2016-09-01 18:32:00	91.2	42.0	91.2	(71.2+0j)	2016-09-01 19:00:00	19	1140	5	0	0
5838	454	2016-09-01 19:33:00	90.3	47.0	90.3	(72.81+0j)	2016-09-01 20:00:00	20	1200	5	0	0
5839	476	2016-09-01 20:34:00	86.2	62.0	86.2	(75.21+0j)	2016-09-01 21:00:00	21	1260	5	0	0
5840	500	2016-09-01 21:35:00	84.7	65.0	84.7	(74.89+0j)	2016-09-01 22:00:00	22	1320	5	0	0
5841	524	2016-09-01 22:35:00	84.2	68.0	84.2	(75.43+0j)	2016-09-01 23:00:00	23	1380	5	0	0
5842	546	2016-09-01 23:31:00	82.2	69.0	82.2	(73.9+0j)	2016-09-02 00:00:00	0	0	6	0	0
5843	12	2016-09-02 00:32:00	80.8	72.0	80.8	(73.53+0j)	2016-09-02 01:00:00	1	60	6	0	0
5844	34	2016-09-02 01:33:00	79.0	77.0	79.0	(73.32+0j)	2016-09-02 02:00:00	2	120	6	0	0
5845	58	2016-09-02 02:34:00	77.7	74.0	77.7	(71.22+0j)	2016-09-02 03:00:00	3	180	6	0	0
5846	82	2016-09-02 03:34:00	77.4	76.0	77.4	(71.51+0j)	2016-09-02 04:00:00	4	240	6	0	0
5847	106	2016-09-02 04:35:00	75.7	81.0	75.7	(71.27+0j)	2016-09-02 05:00:00	5	300	6	0	0
5848	128	2016-09-02 05:31:00	75.7	82.0	75.7	(71.54+0j)	2016-09-02 06:00:00	6	360	6	0	0
5849	152	2016-09-02 06:32:00	75.7	83.0	75.7	(71.81+0j)	2016-09-02 07:00:00	7	420	6	0	0
5850	176	2016-09-02 07:33:00	75.7	83.0	75.7	(71.81+0j)	2016-09-02 08:00:00	8	480	6	0	0
5851	200	2016-09-02 08:33:00	75.7	81.0	75.7	(71.27+0j)	2016-09-02 09:00:00	9	540	6	0	0
5852	224	2016-09-02 09:34:00	78.1	77.0	78.1	(72.46+0j)	2016-09-02 10:00:00	10	600	6	0	0
5853	248	2016-09-02 10:35:00	79.3	73.0	79.3	(72.43+0j)	2016-09-02 11:00:00	11	660	6	0	0
5854	272	2016-09-02 11:35:00	82.0	67.0	82.0	(73.07+0j)	2016-09-02 12:00:00	12	720	6	0	0
5855	294	2016-09-02 12:31:00	86.5	61.0	86.5	(75.13+0j)	2016-09-02 13:00:00	13	780	6	0	0
5856	318	2016-09-02 13:32:00	86.0	59.0	86.0	(73.95+0j)	2016-09-02 14:00:00	14	840	6	0	0
5857	342	2016-09-02 14:33:00	86.2	70.0	86.2	(77.95+0j)	2016-09-02 15:00:00	15	900	6	0	0
5858	366	2016-09-02 15:34:00	87.3	61.0	87.3	(75.85+0j)	2016-09-02 16:00:00	16	960	6	0	0
5859	390	2016-09-02 16:34:00	87.8	54.0	87.8	(73.62+0j)	2016-09-02 17:00:00	17	1020	6	0	0
5860	414	2016-09-02 17:35:00	87.3	57.0	87.3	(74.35+0j)	2016-09-02 18:00:00	18	1080	6	0	0
5861	436	2016-09-02 18:31:00	86.7	59.0	86.7	(74.57+0j)	2016-09-02 19:00:00	19	1140	6	0	0
5862	460	2016-09-02 19:32:00	83.5	68.0	83.5	(74.79+0j)	2016-09-02 20:00:00	20	1200	6	0	0
5863	484	2016-09-02 20:33:00	81.5	71.0	81.5	(73.88+0j)	2016-09-02 21:00:00	21	1260	6	0	0
5864	508	2016-09-02 21:33:00	81.0	73.0	81.0	(74.03+0j)	2016-09-02 22:00:00	22	1320	6	0	0
5865	532	2016-09-02 22:34:00	80.8	77.0	80.8	(75.03+0j)	2016-09-02 23:00:00	23	1380	6	0	0
5866	556	2016-09-02 23:35:00	77.9	81.0	77.9	(73.39+0j)	2016-09-03 00:00:00	0	0	7	1	0
5867	12	2016-09-03 00:31:00	77.4	85.0	77.4	(73.99+0j)	2016-09-03 01:00:00	1	60	7	1	0
5868	34	2016-09-03 01:32:00	77.2	87.0	77.2	(74.33+0j)	2016-09-03 02:00:00	2	120	7	1	0
5869	58	2016-09-03 02:33:00	75.9	89.0	75.9	(73.57+0j)	2016-09-03 03:00:00	3	180	7	1	0
5870	82	2016-09-03 03:33:00	75.7	90.0	75.7	(73.63+0j)	2016-09-03 04:00:00	4	240	7	1	0
5871	106	2016-09-03 04:34:00	75.6	93.0	75.6	(74.29+0j)	2016-09-03 05:00:00	5	300	7	1	0
5872	128	2016-09-03 05:35:00	75.6	93.0	75.6	(74.29+0j)	2016-09-03 06:00:00	6	360	7	1	0
5873	150	2016-09-03 06:31:00	75.2	93.0	75.2	(73.89+0j)	2016-09-03 07:00:00	7	420	7	1	0
5874	174	2016-09-03 07:32:00	77.0	88.0	77.0	(74.39+0j)	2016-09-03 08:00:00	8	480	7	1	0
5875	198	2016-09-03 08:32:00	78.4	84.0	78.4	(74.7+0j)	2016-09-03 09:00:00	9	540	7	1	0
5876	222	2016-09-03 09:33:00	81.5	71.0	81.5	(73.88+0j)	2016-09-03 10:00:00	10	600	7	1	0
5877	246	2016-09-03 10:34:00	82.4	66.0	82.4	(73.12+0j)	2016-09-03 11:00:00	11	660	7	1	0
5878	270	2016-09-03 11:35:00	84.6	62.0	84.6	(73.76+0j)	2016-09-03 12:00:00	12	720	7	1	0
5879	292	2016-09-03 12:31:00	86.5	57.0	86.5	(73.64+0j)	2016-09-03 13:00:00	13	780	7	1	0
5880	316	2016-09-03 13:31:00	87.6	55.0	87.6	(73.84+0j)	2016-09-03 14:00:00	14	840	7	1	0
5881	340	2016-09-03 14:32:00	88.3	52.0	88.3	(73.25+0j)	2016-09-03 15:00:00	15	900	7	1	0
5882	364	2016-09-03 15:34:00	87.1	56.0	87.1	(73.79+0j)	2016-09-03 16:00:00	16	960	7	1	0
5883	388	2016-09-03 16:34:00	89.2	48.0	89.2	(72.32+0j)	2016-09-03 17:00:00	17	1020	7	1	0
5884	410	2016-09-03 17:35:00	89.8	48.0	89.8	(72.83+0j)	2016-09-03 18:00:00	18	1080	7	1	0
5885	432	2016-09-03 18:31:00	89.2	54.0	89.2	(74.85+0j)	2016-09-03 19:00:00	19	1140	7	1	0
5886	456	2016-09-03 19:32:00	85.8	64.0	85.8	(75.55+0j)	2016-09-03 20:00:00	20	1200	7	1	0
5887	480	2016-09-03 20:33:00	84.4	68.0	84.4	(75.62+0j)	2016-09-03 21:00:00	21	1260	7	1	0
5888	502	2016-09-03 21:33:00	83.7	72.0	83.7	(76.25+0j)	2016-09-03 22:00:00	22	1320	7	1	0
5889	526	2016-09-03 22:34:00	83.1	73.0	83.1	(76+0j)	2016-09-03 23:00:00	23	1380	7	1	0
5890	548	2016-09-03 23:35:00	82.6	74.0	82.6	(75.84+0j)	2016-09-04 00:00:00	0	0	1	1	0
5891	12	2016-09-04 00:31:00	81.7	77.0	81.7	(75.89+0j)	2016-09-04 01:00:00	1	60	1	1	0
5892	36	2016-09-04 01:32:00	81.1	80.0	81.1	(76.19+0j)	2016-09-04 02:00:00	2	120	1	1	0
5893	60	2016-09-04 02:32:00	80.1	84.0	80.1	(76.35+0j)	2016-09-04 03:00:00	3	180	1	1	0
5894	84	2016-09-04 03:33:00	77.2	90.0	77.2	(75.11+0j)	2016-09-04 04:00:00	4	240	1	1	0
5895	108	2016-09-04 04:34:00	77.2	90.0	77.2	(75.11+0j)	2016-09-04 05:00:00	5	300	1	1	0
5896	132	2016-09-04 05:35:00	77.2	90.0	77.2	(75.11+0j)	2016-09-04 06:00:00	6	360	1	1	0
5897	154	2016-09-04 06:31:00	77.2	90.0	77.2	(75.11+0j)	2016-09-04 07:00:00	7	420	1	1	0
5898	178	2016-09-04 07:32:00	77.2	90.0	77.2	(75.11+0j)	2016-09-04 08:00:00	8	480	1	1	0
5899	202	2016-09-04 08:32:00	79.2	79.0	79.2	(74.08+0j)	2016-09-04 09:00:00	9	540	1	1	0
5900	226	2016-09-04 09:33:00	81.1	73.0	81.1	(74.12+0j)	2016-09-04 10:00:00	10	600	1	1	0
5901	250	2016-09-04 10:34:00	83.7	67.0	83.7	(74.64+0j)	2016-09-04 11:00:00	11	660	1	1	0
5902	274	2016-09-04 11:35:00	84.7	59.0	84.7	(72.78+0j)	2016-09-04 12:00:00	12	720	1	1	0
5903	298	2016-09-04 12:36:00	86.9	56.0	86.9	(73.62+0j)	2016-09-04 13:00:00	13	780	1	1	0
5904	320	2016-09-04 13:31:00	88.9	52.0	88.9	(73.77+0j)	2016-09-04 14:00:00	14	840	1	1	0
5905	344	2016-09-04 14:32:00	90.3	49.0	90.3	(73.7+0j)	2016-09-04 15:00:00	15	900	1	1	0
5906	368	2016-09-04 15:33:00	90.7	48.0	90.7	(73.6+0j)	2016-09-04 16:00:00	16	960	1	1	0
5907	392	2016-09-04 16:34:00	90.9	49.0	90.9	(74.21+0j)	2016-09-04 17:00:00	17	1020	1	1	0
5908	416	2016-09-04 17:35:00	90.9	49.0	90.9	(74.21+0j)	2016-09-04 18:00:00	18	1080	1	1	0
5909	438	2016-09-04 18:31:00	87.4	60.0	87.4	(75.57+0j)	2016-09-04 19:00:00	19	1140	1	1	0
5910	462	2016-09-04 19:32:00	85.6	64.0	85.6	(75.37+0j)	2016-09-04 20:00:00	20	1200	1	1	0
5911	486	2016-09-04 20:32:00	83.7	76.0	83.7	(77.49+0j)	2016-09-04 21:00:00	21	1260	1	1	0
5912	510	2016-09-04 21:33:00	80.6	76.0	80.6	(74.55+0j)	2016-09-04 22:00:00	22	1320	1	1	0
5913	534	2016-09-04 22:34:00	80.1	76.0	80.1	(74.07+0j)	2016-09-04 23:00:00	23	1380	1	1	0
5914	558	2016-09-04 23:35:00	78.4	84.0	78.4	(74.7+0j)	2016-09-05 00:00:00	0	0	2	0	0
5915	14	2016-09-05 00:36:00	77.4	85.0	77.4	(73.99+0j)	2016-09-05 01:00:00	1	60	2	0	0
5916	36	2016-09-05 01:31:00	75.7	88.0	75.7	(73.12+0j)	2016-09-05 02:00:00	2	120	2	0	0
5917	56	2016-09-05 02:32:00	75.7	91.0	75.7	(73.89+0j)	2016-09-05 03:00:00	3	180	2	0	0
5918	80	2016-09-05 03:33:00	75.7	91.0	75.7	(73.89+0j)	2016-09-05 04:00:00	4	240	2	0	0
5919	104	2016-09-05 04:34:00	75.4	89.0	75.4	(73.08+0j)	2016-09-05 05:00:00	5	300	2	0	0
5920	128	2016-09-05 05:34:00	75.9	90.0	75.9	(73.83+0j)	2016-09-05 06:00:00	6	360	2	0	0
5921	150	2016-09-05 06:35:00	76.3	91.0	76.3	(74.48+0j)	2016-09-05 07:00:00	7	420	2	0	0
5922	172	2016-09-05 07:31:00	75.9	92.0	75.9	(74.34+0j)	2016-09-05 08:00:00	8	480	2	0	0
5923	196	2016-09-05 08:32:00	77.5	90.0	77.5	(75.41+0j)	2016-09-05 09:00:00	9	540	2	0	0
5924	220	2016-09-05 09:33:00	80.8	79.0	80.8	(75.61+0j)	2016-09-05 10:00:00	10	600	2	0	0
5925	244	2016-09-05 10:33:00	81.5	80.0	81.5	(76.57+0j)	2016-09-05 11:00:00	11	660	2	0	0
5926	266	2016-09-05 11:34:00	84.9	67.0	84.9	(75.75+0j)	2016-09-05 12:00:00	12	720	2	0	0
5927	290	2016-09-05 12:35:00	86.7	62.0	86.7	(75.67+0j)	2016-09-05 13:00:00	13	780	2	0	0
5928	312	2016-09-05 13:31:00	88.2	51.0	88.2	(72.75+0j)	2016-09-05 14:00:00	14	840	2	0	0
5929	334	2016-09-05 14:32:00	90.1	53.0	90.1	(75.23+0j)	2016-09-05 15:00:00	15	900	2	0	0
5930	358	2016-09-05 15:32:00	88.7	66.0	88.7	(78.91+0j)	2016-09-05 16:00:00	16	960	2	0	0
5931	378	2016-09-05 16:33:00	83.1	71.0	83.1	(75.38+0j)	2016-09-05 17:00:00	17	1020	2	0	0
5932	402	2016-09-05 17:34:00	83.7	75.0	83.7	(77.18+0j)	2016-09-05 18:00:00	18	1080	2	0	0
5933	426	2016-09-05 18:35:00	84.7	72.0	84.7	(77.19+0j)	2016-09-05 19:00:00	19	1140	2	0	0
5934	450	2016-09-05 19:36:00	84.0	80.0	84.0	(78.97+0j)	2016-09-05 20:00:00	20	1200	2	0	0
5935	468	2016-09-05 20:31:00	83.7	82.0	83.7	(79.26+0j)	2016-09-05 21:00:00	21	1260	2	0	0
5936	492	2016-09-05 21:32:00	82.9	85.0	82.9	(79.34+0j)	2016-09-05 22:00:00	22	1320	2	0	0
